"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2023","11215","광진구","10100","중곡동","1","대지","0103","0006","(103-6)","20230414","12400","39.2","27.280000","2","","","1986","연립다세대","중개거래","서울 광진구"
"2023","11380","은평구","10800","역촌동","1","대지","0028","0027","동양맨션","20230414","18000","50.17","29.760000","1","","","1991","연립다세대","중개거래","서울 동작구, 서울 은평구"
"2023","11305","강북구","10300","수유동","1","대지","0270","0068","광진하이츠빌라(270-68)","20230414","11400","38.97","15.360000","-1","","","1993","연립다세대","직거래",""
"2023","11545","금천구","10300","시흥동","1","대지","0003","0075","서래하우스(3-75)","20230414","20000","28.85","19.840000","4","","","2017","연립다세대","중개거래","서울 금천구"
"2023","11710","송파구","10700","가락동","1","대지","0913","0000","헬리오시티","20230414","181000","84.95","0.000000","1","","","2018","아파트","중개거래","서울 송파구"
"2023","11560","영등포구","11000","여의도동","1","대지","0028","0000","광장","20230414","237500","139.14","0.000000","6","","","1978","아파트","중개거래","서울 영등포구"
"2023","11380","은평구","10900","신사동","","","","","","20230414","200000","364.62","252.200000","","","","2002","단독다가구","중개거래","서울 은평구"
"2023","11350","노원구","10600","중계동","1","대지","0058","0034","이연아마빌레","20230414","75000","144.96","0.000000","2","","","2003","아파트","중개거래","서울 노원구"
"2023","11290","성북구","13600","하월곡동","1","대지","0225","0000","래미안월곡","20230414","67500","59.75","0.000000","6","","","2006","아파트","중개거래","서울 성북구"
"2023","11290","성북구","13400","길음동","1","대지","1286","0000","길음뉴타운9단지(래미안)","20230414","78000","59.98","0.000000","26","","","2010","아파트","중개거래","서울 성북구"
"2023","11440","마포구","11100","신수동","","","","","","20230414","364140","247.14","177.000000","","","","1990","단독다가구","직거래",""
"2023","11650","서초구","10800","서초동","1","대지","1355","0017","서초대우디오빌","20230414","61000","58.84","77.300000","4","","","2004","오피스텔","중개거래","서울 서초구"
"2023","11500","강서구","10100","염창동","1","대지","0254","0002","이너스내안에","20230414","63000","59.9","0.000000","4","","","2004","아파트","중개거래","서울 강서구"
"2023","11650","서초구","10300","우면동","1","대지","0787","0000","서초리슈빌S글로벌","20230414","19000","21.68","30.380000","10","","","2015","오피스텔","중개거래","서울 서초구"
"2023","11380","은평구","10500","구산동","1","대지","0010","0003","리치하우스","20230414","30000","84.67","37.390000","5","","","2009","연립다세대","중개거래","서울 은평구"
"2023","11170","용산구","13000","이태원동","","","","","","20230414","222000","265.22","221.000000","","","","1998","단독다가구","중개거래","서울 용산구"
"2023","11410","서대문구","11700","연희동","1","대지","0105","0004","은하","20230414","34000","49.59","0.000000","3","","","1971","아파트","중개거래","서울 서대문구"
"2023","11680","강남구","11400","일원동","1","대지","0741","0000","래미안 개포 루체하임","20230414","188000","59.99","0.000000","12","","","2018","아파트","중개거래","서울 강남구"
"2023","11620","관악구","10100","봉천동","1","대지","1712","0000","관악드림(삼성)","20230414","84000","84.96","0.000000","20","","","2003","아파트","중개거래","서울 관악구"
"2023","11740","강동구","10700","암사동","1","대지","0509","0000","선사현대아파트","20230414","120000","83.67","0.000000","18","","","2000","아파트","중개거래","서울 강동구"
"2023","11620","관악구","10100","봉천동","1","대지","1712","0000","관악드림(동아)","20230414","67000","60","0.000000","3","","","2003","아파트","중개거래","서울 관악구"
"2023","11680","강남구","10600","대치동","1","대지","0316","0000","은마","20230414","207000","76.79","0.000000","2","","","1979","아파트","중개거래","서울 강남구"
"2023","11560","영등포구","11400","당산동4가","1","대지","0091","0000","유원제일","20230414","83550","64.08","0.000000","3","","","1983","아파트","직거래",""
"2023","11230","동대문구","10600","장안동","1","대지","0093","0115","명품리버빌","20230414","14700","29.76","20.520000","5","","","2010","연립다세대","중개거래","서울 중랑구"
"2023","11320","도봉구","10700","창동","1","대지","0805","0000","동아그린","20230414","71000","84.94","0.000000","14","","","1996","아파트","중개거래","서울 도봉구"
"2023","11440","마포구","12000","서교동","1","대지","0477","0002","유성주택","20230414","26000","42.64","18.410000","2","","","1994","연립다세대","중개거래","서울 마포구"
"2023","11740","강동구","10100","명일동","1","대지","0332","0000","명일엘지","20230414","71000","59.79","0.000000","15","","","1999","아파트","중개거래","서울 강동구"
"2023","11740","강동구","10100","명일동","1","대지","0332","0000","명일엘지","20230414","71000","59.79","0.000000","7","","","1999","아파트","중개거래","서울 강동구"
"2023","11470","양천구","10100","신정동","1","대지","1326","0000","래미안목동아델리체(1326)","20230414","124000","84.95","0.000000","2","","","2021","아파트","중개거래","서울 양천구"
"2023","11320","도봉구","10600","방학동","1","대지","0741","0000","성진파크뷰아파트","20230414","35000","45.51","0.000000","2","","","2019","아파트","직거래",""
"2023","11110","종로구","10900","누상동","1","대지","0100","0001","유림빌라","20230414","29500","43.73","17.510000","1","","","2001","연립다세대","중개거래","서울 종로구"
"2023","11290","성북구","13800","장위동","1","대지","0233","0608","세영아파트","20230414","48000","59.34","0.000000","4","","","2003","아파트","중개거래","서울 성북구"
"2023","11200","성동구","10200","하왕십리동","1","대지","1070","0000","센트라스","20230414","74000","40.94","0.000000","17","","","2016","아파트","중개거래","서울 성동구"
"2023","11680","강남구","10300","개포동","1","대지","0138","0000","디에이치아너힐즈","20230414","250000","84.36","0.000000","7","","","2019","아파트","중개거래","서울 강남구"
"2023","11380","은평구","10500","구산동","1","대지","0216","0003","효성쉐르빌B","20230414","34300","76.86","36.970000","2","","","2003","연립다세대","중개거래","서울 은평구"
"2023","11530","구로구","10700","개봉동","1","대지","0481","0000","현대","20230414","84000","114.99","0.000000","11","","","2001","아파트","중개거래","서울 구로구"
"2023","11710","송파구","10800","문정동","1","대지","0652","0000","송파법조타운푸르지오시티","20230414","22000","19.37","28.150000","13","","","2018","오피스텔","중개거래","서울 송파구"
"2023","11710","송파구","10900","장지동","1","대지","0849","0000","송파파인타운3단지","20230414","113000","84.94","0.000000","4","","","2008","아파트","중개거래","서울 송파구"
"2023","11305","강북구","10300","수유동","1","대지","0205","0000","수유벽산1차","20230414","54000","63.78","0.000000","6","","","1993","아파트","중개거래","서울 강북구"
"2023","11140","중구","12500","충무로2가","1","대지","0048","0002","명동 엠퍼스트플레이스","20230414","27800","18.6","28.070000","5","","","2007","오피스텔","직거래",""
"2023","11140","중구","12500","충무로2가","1","대지","0048","0002","명동 엠퍼스트플레이스","20230414","27447","18.6","28.070000","3","","","2007","오피스텔","직거래",""
"2023","11590","동작구","10200","상도동","1","대지","0521","0000","포스코더샵","20230414","99300","60","0.000000","12","","","2007","아파트","중개거래","서울 동작구"
"2023","11140","중구","12500","충무로2가","1","대지","0048","0002","명동 엠퍼스트플레이스","20230414","27500","17.59","26.520000","9","","","2007","오피스텔","직거래",""
"2023","11140","중구","16500","황학동","1","대지","2523","0000","황학아크로타워","20230414","104500","130.94","0.000000","5","","","2010","아파트","중개거래","서울 성동구, 서울 중구"
"2023","11260","중랑구","10600","신내동","1","대지","0591","0000","동성아파트","20230414","44000","59.4","0.000000","19","","","1997","아파트","중개거래","서울 중랑구"
"2023","11560","영등포구","13200","신길동","1","대지","4955","0000","신길센트럴아이파크","20230414","109000","84.98","0.000000","9","","","2019","아파트","직거래",""
"2023","11260","중랑구","10400","묵동","1","대지","0013","0000","신내","20230414","44000","49.77","0.000000","4","","","1996","아파트","중개거래","서울 중랑구"
"2023","11110","종로구","18700","무악동","1","대지","0082","0000","현대","20230414","110000","114.9","0.000000","9","","","2000","아파트","직거래",""
"2023","11260","중랑구","10400","묵동","1","대지","0020","0000","신내두산아파트","20230414","89000","102.7","0.000000","12","","","1995","아파트","중개거래","서울 중랑구"
"2023","11260","중랑구","10400","묵동","1","대지","0167","0000","신도","20230414","51700","59.89","0.000000","14","","","1998","아파트","중개거래","서울 중랑구"
"2023","11650","서초구","10800","서초동","1","대지","1326","0017","우성아파트","20230414","131000","59.93","0.000000","12","","","1998","아파트","중개거래","서울 마포구, 서울 서초구"
"2023","11530","구로구","10200","구로동","1","대지","1267","0000","신도림태영타운","20230414","90000","84.87","0.000000","26","","","2000","아파트","중개거래","서울 구로구"
"2023","11530","구로구","11000","온수동","1","대지","0082","0002","우석캐슬빌","20230414","23000","36.16","21.170000","4","","","2011","연립다세대","직거래",""
"2023","11440","마포구","10200","공덕동","1","대지","0463","0000","마포현대하이엘","20230414","22800","31.38","41.040000","10","","","2005","오피스텔","중개거래","서울 마포구"
"2023","11680","강남구","10300","개포동","1","대지","0138","0000","디에이치아너힐즈","20230414","267000","84.36","0.000000","15","","","2019","아파트","중개거래","서울 강남구"
"2023","11680","강남구","10800","논현동","1","대지","0022","0000","신동아(22)","20230414","91500","35.73","0.000000","8","","","1997","아파트","중개거래","서울 강남구"
"2023","11680","강남구","10500","삼성동","1","대지","0075","0008","우림보보카운티 오피스텔","20230414","30400","26.77","37.580000","11","","","2004","오피스텔","중개거래","서울 강남구"
"2023","11320","도봉구","10600","방학동","1","대지","0271","0001","신동아아파트1","20230414","49000","70.62","0.000000","9","","","1986","아파트","중개거래","서울 도봉구"
"2023","11560","영등포구","12700","양평동3가","1","대지","0102","0000","우림루미아트","20230414","79500","59.98","0.000000","6","","","2004","아파트","중개거래","서울 영등포구"
"2023","11410","서대문구","11800","홍은동","1","대지","0008","0472","홍은빌라트","20230414","33000","52.92","27.700000","2","","","2003","연립다세대","중개거래","서울 서대문구"
"2023","11410","서대문구","11800","홍은동","1","대지","0186","0001","홍은미성","20230414","42500","65.43","0.000000","10","","","1985","아파트","중개거래","서울 서대문구"
"2023","11500","강서구","10500","마곡동","1","대지","0746","0000","마곡엠밸리11단지","20230414","98000","59.99","0.000000","4","","","2016","아파트","중개거래","서울 강서구"
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","28700","29.45","19.130000","3","","","2023","연립다세대","직거래",""
"2023","11530","구로구","10200","구로동","1","대지","0046","0004","하나세인스톤3차","20230413","14100","25.67","37.480000","2","","","2011","오피스텔","중개거래","서울 강북구"
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","33150","34.95","22.690000","5","","","2023","연립다세대","직거래",""
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","33150","34.95","22.690000","5","","","2023","연립다세대","직거래",""
"2023","11560","영등포구","10300","영등포동2가","1","대지","0139","0000","여의도리미티오148","20230413","37800","24.39","0.000000","9","","","2022","아파트","직거래",""
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","32500","35.23","22.880000","3","","","2023","연립다세대","직거래",""
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","32500","35.23","22.880000","2","","","2023","연립다세대","직거래",""
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","32500","35.23","22.880000","2","","","2023","연립다세대","직거래",""
"2023","11740","강동구","10200","고덕동","1","대지","0210","0001","고덕센트럴푸르지오","20230413","89000","59.14","0.000000","6","","","2020","아파트","중개거래","서울 강동구"
"2023","11740","강동구","10300","상일동","1","대지","0521","0000","고덕자이","20230413","110000","74.82","0.000000","5","","","2021","아파트","중개거래","서울 강동구"
"2023","11440","마포구","12500","성산동","1","대지","0200","0077","메종드엠","20230413","34150","28.06","18.910000","3","","","2019","연립다세대","중개거래","서울 중랑구"
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","32500","35.23","22.880000","3","","","2023","연립다세대","직거래",""
"2023","11680","강남구","10100","역삼동","1","대지","0713","0011","역삼I'PARK","20230413","71000","28.25","0.000000","10","","","2006","아파트","중개거래","서울 강남구"
"2023","11440","마포구","10200","공덕동","1","대지","0469","0000","래미안공덕5차","20230413","120000","59.97","0.000000","11","","","2011","아파트","중개거래","서울 마포구"
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","46150","49.72","32.290000","4","","","2023","연립다세대","직거래",""
"2023","11230","동대문구","10500","답십리동","1","대지","1003","0000","래미안위브","20230413","111000","84.99","0.000000","14","","","2014","아파트","중개거래","서울 동대문구"
"2023","11680","강남구","10100","역삼동","1","대지","0757","0000","역삼래미안","20230413","155000","59.53","0.000000","2","","","2005","아파트","중개거래","서울 강남구"
"2023","11650","서초구","10800","서초동","1","대지","1311","0010","서초푸르지오써밋","20230413","247500","84.93","0.000000","19","","","2017","아파트","중개거래","서울 서초구"
"2023","11560","영등포구","13300","대림동","1","대지","1060","0020","BK빌라트","20230413","46150","49.72","32.290000","4","","","2023","연립다세대","직거래",""
"2023","11530","구로구","10600","고척동","1","대지","0296","0000","대우","20230413","74000","114.95","0.000000","10","","","1999","아파트","중개거래","서울 구로구"
"2023","11650","서초구","10700","반포동","1","대지","1343","0000","디에이치반포라클라스","20230413","225000","59.99","0.000000","30","","","2021","아파트","중개거래","서울 서초구"
"2023","11650","서초구","10800","서초동","1","대지","1338","0020","서초현대렉시온","20230413","31500","34","45.710000","18","","","2005","오피스텔","중개거래","서울 서초구"
"2023","11500","강서구","10900","방화동","1","대지","0830","0003","방화샤르망1오피스텔","20230413","5700","16.29","23.490000","6","","","2003","오피스텔","중개거래","서울 강서구"
"2023","11110","종로구","18200","구기동","1","대지","0081","0018","중앙하이츠빌라","20230413","120000","277.06","217.850000","1","","","1993","연립다세대","중개거래","서울 종로구"
"2023","11350","노원구","10200","월계동","1","대지","0013","0000","삼호3","20230413","72000","59.22","0.000000","8","","","1986","아파트","중개거래","서울 노원구"
"2023","11560","영등포구","11000","여의도동","1","대지","0043","0004","롯데캐슬아이비","20230413","160000","103.86","0.000000","11","","","2005","아파트","중개거래","서울 영등포구"
"2023","11620","관악구","10100","봉천동","1","대지","0635","0491","연지하이츠","20230413","23500","41.76","32.020000","4","","","2013","연립다세대","중개거래","서울 관악구"
"2023","11710","송파구","10600","삼전동","1","대지","0114","0001","삼전퍼스트빌","20230413","33000","29.04","18.520000","5","","","2016","연립다세대","중개거래","서울 송파구"
"2023","11350","노원구","10500","상계동","1","대지","1256","0000","은빛2단지","20230413","51000","59.92","0.000000","10","","","1998","아파트","중개거래","서울 노원구"
"2023","11545","금천구","10300","시흥동","","","","","","20230413","13200","33.06","56.000000","","","","1971","단독다가구","중개거래","서울 금천구"
"2023","11680","강남구","10600","대치동","1","대지","0316","0000","은마","20230413","232000","84.43","0.000000","4","","","1979","아파트","중개거래","서울 강남구, 서울 서초구"
"2023","11620","관악구","10100","봉천동","1","대지","1712","0000","관악드림(동아)","20230413","90500","114.75","0.000000","2","","","2003","아파트","중개거래","서울 관악구"
"2023","11590","동작구","10200","상도동","1","대지","0214","0195","한강리치빌(214-195)","20230413","22900","46.82","27.110000","2","","","2008","연립다세대","중개거래","서울 동작구"
"2023","11500","강서구","10500","마곡동","1","대지","0748","0000","마곡13단지힐스테이트마스터","20230413","91900","59.98","0.000000","1","","","2017","아파트","중개거래","서울 강서구"
"2023","11530","구로구","10100","신도림동","1","대지","0432","0001","SKVIEW","20230413","96000","84.96","0.000000","22","","","2006","아파트","중개거래","서울 구로구"
"2023","11740","강동구","10700","암사동","1","대지","0509","0000","선사현대아파트","20230413","87000","59.64","0.000000","15","","","2000","아파트","중개거래","서울 강동구"
"2023","11350","노원구","10600","중계동","1","대지","0034","0005","현대(6차)","20230413","80000","84.98","0.000000","1","","","2018","아파트","직거래",""
"2023","11740","강동구","10100","명일동","1","대지","0015","0000","삼익그린2차","20230413","95000","54.81","0.000000","13","","","1983","아파트","중개거래","서울 강동구"
"2023","11305","강북구","10300","수유동","1","대지","0281","0031","모던하우스II","20230413","24800","39.22","25.580000","5","","","2013","연립다세대","중개거래","서울 강북구"
"2023","11740","강동구","10500","길동","1","대지","0400","0000","길동우성","20230413","84500","84.75","0.000000","4","","","1994","아파트","중개거래","서울 강동구, 서울 동대문구"
"2023","11380","은평구","10800","역촌동","1","대지","0012","0011","선우빌라(12-11)","20230413","23000","77.67","33.630000","2","","","2002","연립다세대","직거래",""
"2023","11500","강서구","10300","화곡동","1","대지","0362","0056","창대빌라(362-56)","20230413","21500","35.58","27.110000","4","","","2014","연립다세대","중개거래","서울 강서구, 서울 양천구"
"2023","11290","성북구","13500","종암동","1","대지","0054","0359","천우네오젠10차","20230413","36000","38.18","33.080000","5","","","2016","연립다세대","중개거래","서울 성북구"
"2023","11710","송파구","10200","신천동","1","대지","0029","0000","롯데월드타워앤드롯데월드몰","20230413","684000","150.75","252.960000","45","","","null","오피스텔","직거래",""
"2023","11500","강서구","10500","마곡동","1","대지","0748","0000","마곡13단지힐스테이트마스터","20230413","99000","59.98","0.000000","16","","","2017","아파트","중개거래","서울 강서구"
"2023","11290","성북구","13500","종암동","1","대지","0130","0000","아이파크종암동1차","20230413","65000","55.27","0.000000","10","","","2004","아파트","중개거래","서울 성북구"
"2023","11380","은평구","10900","신사동","1","대지","0349","0010","골드스타","20230413","20000","29.88","23.310000","1","","","2012","연립다세대","중개거래","서울 은평구"
"2023","11590","동작구","10500","흑석동","1","대지","0253","0089","흑석리버파크자이","20230413","145000","84.94","0.000000","5","입주권","","0","아파트","중개거래","서울 동작구"
"2023","11200","성동구","10200","하왕십리동","1","대지","0258","0000","청계벽산","20230413","112000","114.46","0.000000","9","","","1996","아파트","중개거래","서울 성동구, 서울 성북구"
"2023","11740","강동구","10700","암사동","1","대지","0481","0020","삼성파크빌(481-20)","20230413","31300","56.19","31.410000","2","","","2008","연립다세대","중개거래","서울 강동구"
"2023","11680","강남구","10500","삼성동","1","대지","0158","0004","삼성역 두산위브센티움","20230413","27770","27.88","37.190000","2","","","2003","오피스텔","중개거래","서울 강남구"
"2023","11380","은평구","10800","역촌동","1","대지","0026","0048","호림리슈빌2차","20230413","18000","29.84","19.110000","2","","","2012","연립다세대","중개거래","서울 은평구"
"2023","11620","관악구","10200","신림동","1","대지","0010","0622","성우","20230413","49000","59.97","0.000000","5","","","1998","아파트","중개거래","서울 관악구"
"2023","11215","광진구","10100","중곡동","1","대지","0220","0082","로얄그린빌(220-82)","20230413","37600","51.34","33.500000","2","","","2016","연립다세대","중개거래","서울 광진구"
"2023","11710","송파구","10100","잠실동","1","대지","0044","0000","레이크팰리스","20230413","220000","116.19","0.000000","3","","","2006","아파트","중개거래","경기 성남분당구, 서울 송파구"
"2023","11470","양천구","10100","신정동","1","대지","1296","0000","아이파크","20230413","194000","114.76","0.000000","11","","","2002","아파트","중개거래","서울 양천구"
"2023","11290","성북구","13300","정릉동","","","","","","20230413","160000","307.93","357.000000","","","","1970","단독다가구","중개거래","서울 노원구, 서울 성북구"
"2023","11110","종로구","18200","구기동","","","","","","20230413","113000","186.51","149.270000","","","","2009","단독다가구","직거래",""
"2023","11320","도봉구","10600","방학동","1","대지","0652","0023","혁구하이츠빌라","20230413","20500","60.16","35.340000","2","","","1998","연립다세대","중개거래","서울 도봉구"
"2023","11545","금천구","10200","독산동","1","대지","0335","0023","유원블리스독산","20230413","31419","29.02","35.090000","7","","","2022","오피스텔","직거래",""
"2023","11230","동대문구","10900","휘경동","1","대지","0319","0005","휘경동 코업레지던스","20230413","6644","13.86","19.020000","3","","","2002","오피스텔","중개거래","서울 동대문구"
"2023","11545","금천구","10200","독산동","1","대지","0335","0023","유원블리스독산","20230413","30792","29.02","35.090000","2","","","2022","오피스텔","직거래",""
"2023","11500","강서구","10300","화곡동","1","대지","0966","0015","가성아트힐5차B동(966-15)","20230413","15500","42.22","24.170000","4","","","2002","연립다세대","중개거래","서울 강서구"
"2023","11560","영등포구","12300","문래동5가","1","대지","0023","0004","명지 페르마타","20230413","10300","25.93","35.200000","9","","20230508","2004","오피스텔","중개거래","서울 영등포구"
"2023","11230","동대문구","10400","전농동","1","대지","0620","0047","청량리역 롯데캐슬 SKY-L65","20230413","111425","84.99","0.000000","51","분양권","","0","아파트","직거래",""
"2023","11305","강북구","10300","수유동","1","대지","0392","0131","신일그린빌(B)","20230413","24000","71.04","34.580000","2","","","2003","연립다세대","중개거래","서울 강북구"
"2023","11350","노원구","10300","공릉동","1","대지","0738","0000","공릉우성아파트","20230413","50000","59.26","0.000000","12","","","1995","아파트","중개거래","서울 노원구"
"2023","11230","동대문구","10200","용두동","1","대지","0039","0001","청량리역한양수자인192주상복합","20230413","118000","84.97","0.000000","40","분양권","","0","아파트","직거래",""
"2023","11680","강남구","10500","삼성동","1","대지","0104","0010","레미안삼성1차(101동)","20230413","201000","84.99","0.000000","8","","","2005","아파트","중개거래","서울 강남구"
"2023","11740","강동구","10100","명일동","1","대지","0332","0000","명일엘지","20230413","84000","84.9","0.000000","10","","","1999","아파트","중개거래","서울 강동구"
"2023","11680","강남구","10300","개포동","1","대지","0012","0000","성원대치2단지아파트","20230413","102000","39.53","0.000000","8","","","1992","아파트","중개거래","서울 강남구"
"2023","11470","양천구","10300","신월동","1","대지","0987","0001","신월시영","20230413","53000","50.67","0.000000","9","","","1988","아파트","중개거래","서울 양천구"
"2023","11260","중랑구","10400","묵동","1","대지","0170","0001","묵동자이(2단지)","20230413","100000","101.9","0.000000","34","","","2010","아파트","중개거래","서울 중랑구"
"2023","11560","영등포구","13200","신길동","1","대지","4656","0000","우성3","20230413","69200","53.24","0.000000","12","","","1989","아파트","중개거래","경기 광명시, 서울 영등포구"
"2023","11170","용산구","13000","이태원동","1","대지","0022","0002","청화1","20230413","245000","142.71","0.000000","3","","","1982","아파트","중개거래","서울 용산구"
"2023","11680","강남구","10500","삼성동","1","대지","0016","0002","삼성동힐스테이트 1단지","20230413","249000","84.24","0.000000","8","","","2008","아파트","중개거래","서울 강남구"
"2023","11650","서초구","10600","잠원동","1","대지","0051","0000","훼미리","20230413","218000","84.69","0.000000","6","","","1992","아파트","중개거래","서울 서초구"
"2023","11590","동작구","10200","상도동","1","대지","0431","0000","래미안상도3차","20230413","96000","59.97","0.000000","11","","","2004","아파트","중개거래","서울 동작구"
"2023","11500","강서구","10300","화곡동","1","대지","0367","0048","성진빌라","20230413","16000","43.29","32.850000","3","","","1992","연립다세대","중개거래","서울 강서구"
"2023","11680","강남구","10100","역삼동","1","대지","0825","0020","강남역 센트럴 푸르지오 시티","20230413","33000","24.61","32.990000","5","","","2015","오피스텔","중개거래","서울 강남구"
"2023","11350","노원구","10500","상계동","1","대지","0143","0051","동남주택","20230413","26500","55.15","33.080000","1","","","1991","연립다세대","중개거래","서울 노원구"
"2023","11290","성북구","13900","석관동","1","대지","0340","0385","혜성스테이","20230413","25700","28.79","24.260000","4","","","2018","연립다세대","중개거래","서울 성북구"
"2023","11740","강동구","10500","길동","1","대지","0106","0007","삼보프리빌","20230413","45000","70.8","21.580000","8","","","2010","연립다세대","직거래",""
"2023","11410","서대문구","11800","홍은동","1","대지","0455","0000","홍은동벽산","20230413","55000","58.64","0.000000","5","","","1997","아파트","중개거래","서울 서대문구"
"2023","11680","강남구","11200","자곡동","1","대지","0651","0000","강남유탑유블레스","20230413","26000","33.6","42.590000","3","","","2014","오피스텔","직거래",""
"2023","11230","동대문구","10500","답십리동","1","대지","1013","0000","래미안미드카운티","20230413","89000","84.97","0.000000","10","","","2019","아파트","중개거래","서울 광진구"
"2023","11740","강동구","10200","고덕동","1","대지","0688","0000","래미안힐스테이트고덕","20230413","131500","84.9","0.000000","10","","","2016","아파트","중개거래","서울 강동구"
"2023","11530","구로구","10700","개봉동","1","대지","0476","0000","한마을","20230413","62700","59.57","0.000000","14","","","1999","아파트","중개거래","서울 구로구"
"2023","11560","영등포구","12100","문래동3가","1","대지","0081","0000","세종에버그린","20230413","31000","27.21","14.200000","5","","","2017","연립다세대","중개거래","서울 영등포구"
"2023","11290","성북구","13800","장위동","1","대지","0322","0000","래미안포레카운티","20230413","92000","84.97","0.000000","14","","","2021","아파트","중개거래","서울 도봉구, 서울 성북구"
"2023","11170","용산구","12900","이촌동","1","대지","0404","0000","한가람","20230413","155000","59.88","0.000000","10","","","1998","아파트","중개거래","서울 용산구"
"2023","11710","송파구","10700","가락동","1","대지","0199","0000","프라자","20230413","118000","84.67","0.000000","6","","","1985","아파트","중개거래","서울 송파구"
"2023","11200","성동구","10700","행당동","1","대지","0344","0000","신동아","20230413","70000","59.97","0.000000","1","","","1995","아파트","중개거래","서울 성동구"
"2023","11590","동작구","10700","사당동","1","대지","0105","0000","사당우성2","20230413","92500","59.89","0.000000","12","","","1993","아파트","중개거래","서울 동작구"
"2023","11380","은평구","10700","응암동","1","대지","0195","0029","홍은빌라","20230413","13300","49.28","17.870000","5","","","1994","연립다세대","중개거래","서울 마포구"
"2023","11200","성동구","10200","하왕십리동","1","대지","1066","0000","텐즈힐(1단지)","20230413","219000","148.94","0.000000","21","","","2015","아파트","중개거래","서울 동대문구, 서울 성동구"
"2023","11380","은평구","10500","구산동","1","대지","0177","0008","트라움하임구산","20230413","24000","46.08","28.870000","4","","","2020","연립다세대","중개거래","서울 은평구"
"2023","11470","양천구","10300","신월동","1","대지","0421","0001","웨인빌","20230413","27500","35.7","22.390000","4","","","2020","연립다세대","중개거래","서울 양천구"
"2023","11740","강동구","10900","천호동","1","대지","0301","0005","나래9차","20230413","46000","50.06","30.000000","4","","","2014","연립다세대","중개거래","서울 강동구"
"2023","11305","강북구","10100","미아동","","","","","","20230413","27800","130.51","76.000000","","","","2006","단독다가구","중개거래","서울 강북구"
"2023","11560","영등포구","10100","영등포동","1","대지","0647","0000","영등포푸르지오","20230413","92500","73.13","0.000000","21","","","2002","아파트","중개거래","서울 영등포구"
"2023","11470","양천구","10200","목동","1","대지","0962","0001","트라팰리스이스턴에비뉴","20230413","251000","146.1","0.000000","9","","","2009","아파트","중개거래","서울 양천구"
"2023","11710","송파구","10200","신천동","1","대지","0017","0000","파크리오","20230413","193000","84.79","0.000000","15","","","2008","아파트","중개거래","경기 안양만안구, 서울 송파구"
"2023","11710","송파구","10200","신천동","1","대지","0017","0000","파크리오","20230413","194000","84.97","0.000000","2","","","2008","아파트","중개거래","서울 송파구"
"2023","11530","구로구","10200","구로동","1","대지","0044","0008","비즈트위트 오렌지","20230413","11250","17.81","26.910000","8","","","2013","오피스텔","직거래",""
"2023","11740","강동구","10700","암사동","1","대지","0453","0021","파크빌","20230413","28000","79.23","42.620000","4","","","2001","연립다세대","중개거래","서울 강동구"
"2023","11530","구로구","10200","구로동","1","대지","0044","0005","비즈트위트 레인보우","20230413","12200","19.51","29.510000","9","","","2012","오피스텔","직거래",""
"2023","11470","양천구","10200","목동","1","대지","0545","0007","덕수하이츠맨션비동","20230413","30500","59.97","32.140000","1","","","2002","연립다세대","중개거래","서울 양천구"
"2023","11650","서초구","10600","잠원동","1","대지","0070","0000","신반포4","20230413","255000","100.11","0.000000","11","","","1979","아파트","중개거래","서울 서초구"
"2023","11140","중구","17100","중림동","","","","","","20230413","820000","95.64","284.300000","","","","1960","단독다가구","직거래",""
"2023","11710","송파구","10800","문정동","1","대지","0618","0000","파크하비오","20230413","20000","23.76","30.030000","13","","","null","오피스텔","중개거래","서울 송파구"
"2023","11680","강남구","10300","개포동","1","대지","0013","0003","대청타워","20230413","20000","32.44","45.480000","13","","","1997","오피스텔","중개거래","서울 강남구"
"2023","11710","송파구","10800","문정동","1","대지","0618","0000","파크하비오","20230413","44700","48.93","62.010000","4","","","null","오피스텔","중개거래","서울 송파구"
"2023","11740","강동구","10700","암사동","1","대지","0491","0050","효성빌2차","20230413","30400","72.59","34.900000","5","","","2002","연립다세대","중개거래","서울 강동구"
"2023","11410","서대문구","11800","홍은동","1","대지","0265","0329","금강힐타운A동","20230413","28700","72.27","43.820000","4","","","2010","연립다세대","중개거래","서울 서대문구"
"2023","11560","영등포구","10100","영등포동","1","대지","0647","0000","영등포푸르지오","20230413","84000","73.13","0.000000","21","","","2002","아파트","중개거래","서울 영등포구"
